input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,emails
c7fdd2b2-6c79-4703-a5c8-1d026213dca8,https://www.google.com/maps/place/Restaurant+Smaak%26Vermaak+Heerlen/data=!4m7!3m6!1s0x47c0bdbb31f0462b:0x34ff3741d4d40d73!8m2!3d50.8869968!4d5.9798513!16s%2Fg%2F1tf6wh91!19sChIJK0bwMbu9wEcRcw3U1EE3_zQ?authuser=0&hl=en&rclk=1,Restaurant Smaak&Vermaak Heerlen,Restaurant,"Pancratiusplein 54, 6411 JZ Heerlen, Netherlands","{""Friday"":[""5–10 PM""],""Monday"":[""Closed""],""Saturday"":[""5–10 PM""],""Sunday"":[""Closed""],""Thursday"":[""5–10 PM""],""Tuesday"":[""5–10 PM""],""Wednesday"":[""5–10 PM""]}","{""Friday"":{""10"":0,""11"":0,""12"":0,""13"":0,""14"":0,""15"":0,""16"":0,""17"":52,""18"":77,""19"":100,""20"":97,""21"":85,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{},""Saturday"":{""10"":0,""11"":0,""12"":0,""13"":0,""14"":0,""15"":0,""16"":0,""17"":55,""18"":78,""19"":88,""20"":80,""21"":65,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{},""Thursday"":{""10"":0,""11"":0,""12"":0,""13"":0,""14"":0,""15"":0,""16"":0,""17"":47,""18"":77,""19"":78,""20"":58,""21"":34,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":0,""12"":0,""13"":0,""14"":0,""15"":0,""16"":0,""17"":25,""18"":41,""19"":52,""20"":42,""21"":35,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":0,""11"":0,""12"":0,""13"":0,""14"":0,""15"":0,""16"":0,""17"":28,""18"":44,""19"":57,""20"":61,""21"":51,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",http://www.smaakenvermaakheerlen.nl/,+31 45 751 1746,"VXPH+QW Heerlen, Netherlands",346,4.600000,"{""1"":4,""2"":2,""3"":5,""4"":92,""5"":243}",50.886997,5.979851,3818831764916538739,Closed ⋅ Opens 5 PM,,https://search.google.com/local/reviews?placeid=ChIJK0bwMbu9wEcRcw3U1EE3_zQ&q=Restaurant+Smaak%26Vermaak+Heerlen&authuser=0&hl=en&gl=CL,https://lh5.googleusercontent.com/p/AF1QipMKQTCG1HhMNL2RJDio06Lb985Vhshc3TCtxXgL=w426-h240-k-no,Europe/Amsterdam,$$,0x47c0bdbb31f0462b:0x34ff3741d4d40d73,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMKQTCG1HhMNL2RJDio06Lb985Vhshc3TCtxXgL=w529-h298-k-no""},{""title"":""Menu"",""image"":""https://lh5.googleusercontent.com/p/AF1QipP8OIDq7TsXAoZNfRDhINgiz7mahDZsAt71_HQc=w224-h298-k-no""},{""title"":""Food \u0026 drink"",""image"":""https://lh5.googleusercontent.com/p/AF1QipM2PAinQz-2uzIyu8akJD7lshfgUdTYaUGJx7xw=w224-h298-k-no""},{""title"":""Vibe"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMiPCW81gLT26WNEy5E6cD7vGc0hBE6CjLudsR_=w530-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMtS0NXlzzATFQ7KzqU181zYqA2QJO26BCeiYVM=w613-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AymntUWsGRMN7mT0crLIwA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=187.65488\u0026pitch=0\u0026thumbfov=100""}]",null,"[{""link"":""http://www.smaakenvermaakheerlen.nl/?ft-shop=takeaway"",""source"":""smaakenvermaakheerlen.nl""}]","{""link"":""https://www.smaakenvermaakheerlen.nl/menukaart/"",""source"":""smaakenvermaakheerlen.nl""}","{""id"":""113064480764345806273"",""name"":""Restaurant Smaak\u0026Vermaak Heerlen (Owner)"",""link"":""https://www.google.com/maps/contrib/113064480764345806273""}","{""borough"":""Heerlen-Centrum"",""street"":""Pancratiusplein 54"",""city"":""Heerlen"",""postal_code"":""6411 JZ"",""state"":"""",""country"":""NL""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Outdoor seating"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Alcohol"",""enabled"":true},{""name"":""Beer"",""enabled"":true},{""name"":""Cocktails"",""enabled"":true},{""name"":""Coffee"",""enabled"":true},{""name"":""Healthy options"",""enabled"":true},{""name"":""Late-night food"",""enabled"":true},{""name"":""Spirits"",""enabled"":true},{""name"":""Wine"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Dinner"",""enabled"":true},{""name"":""Catering"",""enabled"":true},{""name"":""Dessert"",""enabled"":true},{""name"":""Seating"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Bar on site"",""enabled"":true},{""name"":""Toilets"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Cosy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Reservations required"",""enabled"":true},{""name"":""Accepts reservations"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""High chairs"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Paid multi-storey car park"",""enabled"":true}]}]","[{""Name"":""Rita Cunha"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjV_ocE1xjxoYekl9OKK-DUVJ_JpoHFxiU3I-A_kyOuE-ez5MrRH0A=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""We went with the group and we had a great surprise menu. The portions seemed to be small in the beggining, but it was the perfect amount of food. I would highly recommend if you are in the mood for a sophisticated cuisine."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipP5zFm8Uzuaw1MrXX9pXu52Y5Ki__yWUI55uX5d\u0026fid=0x0:0x34ff3741d4d40d73""],""When"":""2024-6-13""},{""Name"":""Moriel La Rosa"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWzVpyqQlbKx9VnLCalJWlN7vwgNIKwwf5n6aWvbfUujuqKRPq4=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""Very nice service and food. Gluten free options are possible (also vegetarian). They also take in consideration contamination with gluten, which is always very important! I recommend the fish and to make a reservation."",""Images"":null,""When"":""""},{""Name"":""Aljabar KBBT"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWPDnIJUtolZ2FWkykD65nKjsNbQhG2QXm1iHcM6MigpNh7MKYyeA=s120-c-rp-mo-ba4-br100"",""Rating"":4,""Description"":""Food was pretty but the light was too dark that we cant see properly the settings.\nGood taste."",""Images"":null,""When"":""""},{""Name"":""Elitsa V. Peltekova"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXcTBqHQWKQuSldXpBTuykClNqL0tkF8iSY9-JyOxdJ4rD263wW=s120-c-rp-mo-ba5-br100"",""Rating"":4,""Description"":""Very kind waitress. Very tasty and well-served food. Josper grill restaurant."",""Images"":null,""When"":""""},{""Name"":""TIGER TOM"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXcP-qudYQPhvm9ieKVhTWfLwBT6lyet5a9xAT8DiVG1mErFAk=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""It is good restaurant in Heerlen that they respect everyone. Professional staff and good food."",""Images"":null,""When"":""""},{""Name"":""PP Nanda RCBT"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXcoxH8CYCyuO35dix7_cu_lU6qQg5ELJ7Sfa9Nee-HfEvjYPgJ=s120-c-rp-mo-ba4-br100"",""Rating"":4,""Description"":""Location in the center."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipPEvDcRUNbf4UeVHuk151_gvQMplvBIUJwSlbin\u0026fid=0x0:0x34ff3741d4d40d73""],""When"":""2023-10-18""},{""Name"":""Sarah Laktit"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKfx6cF9Y4w7Bz4nVV87NTpvXf7HpJgGsW_A-uwSrO9dNPuDQ=s120-c-rp-mo-ba4-br100"",""Rating"":3,""Description"":""Fish was good!"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipOkUs_l14BmNnRumZK5ERtCZ-qzIvnxHWSTtm2A\u0026fid=0x0:0x34ff3741d4d40d73""],""When"":""2019-10-10""},{""Name"":""Karolina Gataszewska"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJThfn_caJ6KdCyyMCggyLfiOMQCG8FkB_xvCdwrIHgUPjxAl7c=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":""excellent food, was truly amazing 😍🥰"",""Images"":null,""When"":""""}]",
c7fdd2b2-6c79-4703-a5c8-1d026213dca8,https://www.google.com/maps/place/Brasserie+Goya/data=!4m7!3m6!1s0x47c0bdba4631d64b:0xf22975a2ccb42de2!8m2!3d50.8887787!4d5.9758544!16s%2Fg%2F1vcl2xkg!19sChIJS9YxRrq9wEcR4i20zKJ1KfI?authuser=0&hl=en&rclk=1,Brasserie Goya,Brasserie,"Corio Center 34, 6411 LX Heerlen, Netherlands","{""Friday"":[""8:30 AM–6 PM""],""Monday"":[""8:30 AM–6 PM""],""Saturday"":[""8:30 AM–5:30 PM""],""Sunday"":[""10 AM–5 PM""],""Thursday"":[""8:30 AM–6 PM""],""Tuesday"":[""8:30 AM–6 PM""],""Wednesday"":[""8:30 AM–6 PM""]}","{""Friday"":{""10"":54,""11"":50,""12"":53,""13"":58,""14"":49,""15"":37,""16"":24,""17"":19,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":45,""9"":53},""Monday"":{""10"":35,""11"":27,""12"":21,""13"":11,""14"":15,""15"":17,""16"":14,""17"":6,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":23,""9"":29},""Saturday"":{""10"":54,""11"":72,""12"":92,""13"":100,""14"":92,""15"":64,""16"":39,""17"":15,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":24,""9"":45},""Sunday"":{""10"":62,""11"":78,""12"":84,""13"":78,""14"":76,""15"":53,""16"":30,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":27,""11"":28,""12"":35,""13"":42,""14"":31,""15"":25,""16"":17,""17"":11,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":21,""9"":27},""Tuesday"":{""10"":44,""11"":44,""12"":38,""13"":30,""14"":18,""15"":11,""16"":8,""17"":3,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":32,""9"":38},""Wednesday"":{""10"":17,""11"":17,""12"":34,""13"":35,""14"":37,""15"":19,""16"":12,""17"":5,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":10,""9"":13}}",https://brasserie-goya.nl/,+31 45 571 4187,"VXQG+G8 Heerlen, Netherlands",661,4.200000,"{""1"":26,""2"":26,""3"":51,""4"":246,""5"":312}",50.888779,5.975854,17449607573303209442,Closed ⋅ Opens 8:30 AM,,https://search.google.com/local/reviews?placeid=ChIJS9YxRrq9wEcR4i20zKJ1KfI&q=Brasserie+Goya&authuser=0&hl=en&gl=CL,https://lh5.googleusercontent.com/p/AF1QipMlxi9e303fNT2LGaZpKj20WDnqbGOE6Oqw3lgA=w408-h306-k-no,Europe/Amsterdam,€10–20,0x47c0bdba4631d64b:0xf22975a2ccb42de2,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOgJWNwRGKVCq5nzTIj-0K7pjkDhp-oDTKjeTbG=w397-h298-k-no""},{""title"":""Menu"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOu1Du6y4j26NW3x-FTkMlWEBGIOmRBDUaNrt7p=w224-h298-k-no""},{""title"":""Food \u0026 drink"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPlOYv25-sDV3ceE37l9Hqg_t661OjLS60-r6hI=w397-h298-k-no""},{""title"":""Vibe"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPqX6FhyY-szPIUOhQtwHOZQzXK2xEz1S2H7fj9=w224-h298-k-no""},{""title"":""Coffee"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOraVAAmI-91WW2KDP0NgkglL1iiHwijIneMAUx=w397-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOgJWNwRGKVCq5nzTIj-0K7pjkDhp-oDTKjeTbG=w397-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O0K0B5DmmM1L5uwrETbjDA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=57.934986\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""113912317428041670471"",""name"":""Brasserie Goya (Owner)"",""link"":""https://www.google.com/maps/contrib/113912317428041670471""}","{""borough"":""Heerlen-Centrum"",""street"":""Corio Center 34"",""city"":""Heerlen"",""postal_code"":""6411 LX"",""state"":"""",""country"":""NL""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Outdoor seating"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true},{""name"":""Delivery"",""enabled"":false}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Alcohol"",""enabled"":true},{""name"":""Beer"",""enabled"":true},{""name"":""Coffee"",""enabled"":true},{""name"":""Healthy options"",""enabled"":true},{""name"":""Spirits"",""enabled"":true},{""name"":""Vegan options"",""enabled"":true},{""name"":""Vegetarian options"",""enabled"":true},{""name"":""Wine"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Brunch"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Dessert"",""enabled"":true},{""name"":""Seating"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilets"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Cosy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Accepts reservations"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true},{""name"":""High chairs"",""enabled"":true},{""name"":""Kids' menu"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Paid parking lot"",""enabled"":true},{""name"":""Paid street parking"",""enabled"":true},{""name"":""Parking"",""enabled"":false}]}]","[{""Name"":""Christopher van der Werff"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLSk89eyNBxRCJNeODwV59RgQhQHVTuMqy5NCDxnVvBFVLZpA=s120-c-rp-mo-ba5-br100"",""Rating"":2,""Description"":""Disaster !\n\nThey do NOT service what you ask\nAnd if you ask them why they say this is almost the same\n\nNO I ordered ... and you gave this ???\n\nEven very simple this like fries, over expensive and dark baked,  and lukewarm served\n\nOrdering cocktail\nYou can wait up to 20 minute's 😳\n\nNot recommendable!"",""Images"":null,""When"":""""},{""Name"":""Floor"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUkkYMSb5wIq8Q5uHupf3XaueB8XAu6yCVYKuKflGWC_iIL4ugv=s120-c-rp-mo-br100"",""Rating"":4,""Description"":""Was a good place to eat. Good food and a lot for a good price. Service was good. A little hurried but that could be because there was a lot of folk. Cute place."",""Images"":null,""When"":""""},{""Name"":""V L"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjU9NlPH8DU8QnUSQJhp427Se2UXP6ooc8j47Wwa-kz-eFKEgzxV=s120-c-rp-mo-ba2-br100"",""Rating"":2,""Description"":""Cheeseburger \u0026 Fries: Dry bun, 50 cent burger, massive amounts of sauce.... At least the condiment salad was edible. Avoid the french fries at all cost."",""Images"":null,""When"":""""},{""Name"":""Robin Vogelzang"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWRpP0w4oJcn4R0akkrkGdO3Ui9K0HCHfcwTeZ20_13LLMfNFJp=s120-c-rp-mo-ba4-br100"",""Rating"":4,""Description"":""Nice and delicious food, but it sometimes takes a while before you get it. If you are not afraid to wait for your meal to then enjoy it, this is for you."",""Images"":null,""When"":""""},{""Name"":""Tom"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVY-rJ91WjPYJYEYEoxoSnGxBLQVF8MNzXXP7Z99LewnA0rh7OE=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Great lunch and friendly staff. A nice place to enjoy your meal."",""Images"":null,""When"":""""},{""Name"":""Wolfram Müller"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXkTGKnm0K1ozp02YTtL-r6VsHq9RxgHBfytFUP3ZrbSMOR5avdig=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Very nice Brasserie in the Shopping Mall \""Corio Center\"". You can sit outside. Coffee is very good, the staff is very friendly and helpful."",""Images"":null,""When"":""""},{""Name"":""Eric Bruls"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWFZpHiLKVM9BvU5bOjK0XFoLdAdIl5MeK2rmafLGv58w2S_gLb6g=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""Nice place, good food, descent prices. Owner is very friendly, staff also."",""Images"":null,""When"":""""},{""Name"":""S4U Languages"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUuHfINTPRyTVs6K8lzdIT0RZ8LnYD7pFIWb2dZBPR5XQRwf9jJ=s120-c-rp-mo-ba4-br100"",""Rating"":1,""Description"":""Waited for 5 minutes, apparently too hot for attendance to show up at the terrace"",""Images"":null,""When"":""""}]",
